,PLAYER_NAME,Isolation_FREQ,Transition_FREQ,PnR Ball-Handler_FREQ,PnR Roll Man_FREQ,Postup_FREQ,Spotup_FREQ,Handoff_FREQ,Cut_FREQ,Off Screens_FREQ,Putbacks_FREQ,Misc_FREQ,AVG_SHOT_DISTANCE,Alley Oop Dunk Shot_FREQ,Alley Oop Layup shot_FREQ,Cutting Dunk Shot_FREQ,Cutting Finger Roll Layup Shot_FREQ,Cutting Layup Shot_FREQ,Driving Bank Hook Shot_FREQ,Driving Bank shot_FREQ,Driving Dunk Shot_FREQ,Driving Finger Roll Layup Shot_FREQ,Driving Floating Bank Jump Shot_FREQ,Driving Floating Jump Shot_FREQ,Driving Hook Shot_FREQ,Driving Jump shot_FREQ,Driving Layup Shot_FREQ,Driving Reverse Dunk Shot_FREQ,Driving Reverse Layup Shot_FREQ,Dunk Shot_FREQ,Fadeaway Bank shot_FREQ,Fadeaway Jump Shot_FREQ,Finger Roll Layup Shot_FREQ,Floating Jump shot_FREQ,Hook Bank Shot_FREQ,Hook Shot_FREQ,Jump Bank Shot_FREQ,Jump Shot_FREQ,Layup Shot_FREQ,No Shot_FREQ,Pullup Bank shot_FREQ,Pullup Jump shot_FREQ,Putback Dunk Shot_FREQ,Putback Layup Shot_FREQ,Reverse Dunk Shot_FREQ,Reverse Layup Shot_FREQ,Running Alley Oop Dunk Shot_FREQ,Running Alley Oop Layup Shot_FREQ,Running Dunk Shot_FREQ,Running Finger Roll Layup Shot_FREQ,Running Hook Shot_FREQ,Running Jump Shot_FREQ,Running Layup Shot_FREQ,Running Pull-Up Jump Shot_FREQ,Running Reverse Dunk Shot_FREQ,Running Reverse Layup Shot_FREQ,Step Back Bank Jump Shot_FREQ,Step Back Jump shot_FREQ,Tip Dunk Shot_FREQ,Tip Layup Shot_FREQ,Turnaround Bank Hook Shot_FREQ,Turnaround Bank shot_FREQ,Turnaround Fadeaway Bank Jump Shot_FREQ,Turnaround Fadeaway shot_FREQ,Turnaround Hook Shot_FREQ,Turnaround Jump Shot_FREQ,FG3A_PER36,OREB_PER36,DREB_PER36,REB_PER36,AST_PER36,TOV_PER36,STL_PER36,BLKA_PER36,PTS_PER36
85,Jarrett Allen,0.010318949343339587,0.07073170731707316,0.0,0.2803001876172608,0.049343339587242026,0.039399624765478425,0.0,0.29831144465290804,0.0,0.1598499061913696,0.09174484052532833,3.5507432086109687,0.07842132239876987,0.016401845207585853,0.11276268580215275,0.009482316760635571,0.0717580727831881,0.0030753459764223477,0.0,0.01460789338800615,0.0038441824705279346,0.0015376729882111738,0.0030753459764223477,0.020758585340850847,0.0,0.03203485392106612,0.0005125576627370579,0.0028190671450538185,0.06253203485392107,0.0,0.0010251153254741158,0.0023065094823167607,0.043054843669912864,0.005894413121476166,0.09174782162993336,0.0023065094823167607,0.08098411071245515,0.08380317785750897,0.0,0.0,0.0025627883136852894,0.016914402870322913,0.04946181445412609,0.006406970784213224,0.019477191184008202,0.0025627883136852894,0.00025627883136852895,0.013070220399794977,0.0010251153254741158,0.0,0.00025627883136852895,0.006663249615581753,0.0,0.0,0.00025627883136852895,0.0,0.0007688364941055869,0.01742696053305997,0.048949256791389034,0.004100461301896463,0.0,0.0,0.0010251153254741158,0.057919015889287544,0.006150691952844695,0.2911639819370493,3.6802078077268487,7.968974568691493,11.649182376418342,2.072248159732153,1.7574762873677752,0.7711910872927251,0.8472609564474498,16.223866921447296
86,Bam Adebayo,0.08589462129527992,0.12870472008781558,0.02428649835345774,0.18880351262349068,0.1321350164654226,0.05721734357848518,0.0,0.19607574094401756,0.005076838638858398,0.08658068057080132,0.09522502744237102,6.467020470053071,0.052122820318423045,0.01611068991660349,0.04245640636846096,0.004927975739196361,0.03165276724791509,0.0018953752843062926,0.0,0.016679302501895376,0.01004548900682335,0.006065200909780136,0.02350265352539803,0.012130401819560273,0.0,0.06463229719484458,0.00018953752843062926,0.01023502653525398,0.03582259287338893,0.0003790750568612585,0.027293404094010616,0.002274450341167551,0.055913570887035635,0.0024639878695981803,0.034874905231235785,0.007202426080363912,0.16887793783169067,0.05288097043214556,0.0,0.0,0.09382107657316148,0.01061410159211524,0.016489764973464747,0.0009476876421531463,0.00530705079605762,0.0037907505686125853,0.0,0.011372251705837756,0.003601213040181956,0.0,0.0017058377558756635,0.018764215314632297,0.0011372251705837756,0.0,0.0005686125852918878,0.0005686125852918878,0.013457164518574679,0.012319939347990902,0.03828658074298711,0.0009476876421531463,0.001516300227445034,0.0047384382107657315,0.03354814253222138,0.02350265352539803,0.022365428354814254,0.25503927938687937,2.6509371251655445,7.8326486380932,10.483585763258743,4.186077403013491,2.5920819068454954,1.2482210885377079,0.7209764244206014,18.4241356349387
87,Isaiah Hartenstein,0.0223463687150838,0.06021104903786468,0.0,0.21787709497206703,0.03227808814400993,0.058969584109248914,0.0,0.2737430167597765,0.0,0.21477343265052762,0.11980136561142148,4.578908002991772,0.02318623784592371,0.02393418100224383,0.06731488406881077,0.0029917726252804786,0.07778608825729244,0.0014958863126402393,0.0,0.011967090501121914,0.0029917726252804786,0.005235602094240838,0.01720269259536275,0.004487658937920718,0.0,0.044128646222887064,0.0007479431563201197,0.0037397157816005983,0.03216155572176515,0.0,0.002243829468960359,0.0,0.17726252804786835,0.0029917726252804786,0.02617801047120419,0.0037397157816005983,0.07255048616305161,0.08152580403889305,0.0,0.0,0.004487658937920718,0.012715033657442034,0.05160807778608826,0.0,0.008975317875841436,0.005983545250560957,0.0014958863126402393,0.011967090501121914,0.0007479431563201197,0.0,0.0014958863126402393,0.006731488406881077,0.0,0.0,0.0,0.0,0.0014958863126402393,0.033657442034405384,0.1286462228870606,0.005235602094240838,0.002243829468960359,0.0007479431563201197,0.0029917726252804786,0.02692595362752431,0.005983545250560957,0.5412557756127291,4.26161156660597,7.011439759948801,11.273051326554771,3.347075945743083,1.9659405183174987,1.3997994196880925,0.5350344448585598,12.112930978367627
88,Kyle Kuzma,0.07893813589053912,0.20605777102093323,0.12536545433282656,0.044439246871710913,0.04572564612326044,0.2582154134019413,0.04584259150976494,0.05122207928897205,0.06233189100689978,0.038124196000467785,0.0437375745526839,14.015125324114088,0.0010083549409392106,0.0024488619994237973,0.007202535292422933,0.0027369634111207145,0.02348026505329876,0.006194180351483722,0.0,0.011380005762028234,0.010371650821089023,0.022039757994814176,0.0532987611639297,0.01829443964275425,0.0,0.0839815615096514,0.0005762028233938346,0.009219245174301354,0.003025064822817632,0.0007202535292422932,0.019158743877845,0.0015845577643330453,0.03226735811005474,0.0011524056467876692,0.011091904350331317,0.0036012676462114663,0.34312878133102853,0.029530394698934023,0.0,0.0,0.07706712762892538,0.000432152117545376,0.01282051282051282,0.000432152117545376,0.008354940939210602,0.0023048112935753384,0.0007202535292422932,0.01181215787957361,0.004177470469605301,0.0,0.01627772976087583,0.03730913281475079,0.010515701526937482,0.00014405070584845865,0.0044655718813022185,0.00014405070584845865,0.03269951022760011,0.002016709881878421,0.014405070584845865,0.0015845577643330453,0.0015845577643330453,0.0027369634111207145,0.027081532699510226,0.014116969173148948,0.01930279458369346,6.790190829448603,1.1944365531546048,6.148331994824108,7.3427685479787135,3.122426060165776,2.480567225541281,0.646684840899867,0.7576829852334263,19.89762387335934
89,Derrick White,0.028589058000822707,0.17132867132867133,0.29494035376388317,0.01048951048951049,0.0,0.3113944878650761,0.05450431921020156,0.024681201151789386,0.041341011929247225,0.017893870835047305,0.04483751542575072,15.185017596782302,0.00025138260432378077,0.00025138260432378077,0.003519356460532931,0.0032679738562091504,0.013323278029160382,0.0,0.0,0.005027652086475616,0.038712921065862244,0.012317747611865259,0.09678230266465561,0.0022624434389140274,0.0,0.10708898944193061,0.0,0.008547008547008548,0.0005027652086475615,0.0,0.007541478129713424,0.002765208647561589,0.026897938662644547,0.00025138260432378077,0.00025138260432378077,0.002513826043237808,0.3609854198089492,0.020110608345902465,0.0,0.0,0.16817496229260936,0.00025138260432378077,0.006535947712418301,0.0,0.003770739064856712,0.0,0.0,0.006033182503770739,0.004273504273504274,0.0,0.01558572146807441,0.02790346907993967,0.012317747611865259,0.0,0.001005530417295123,0.0,0.023629964806435394,0.0007541478129713424,0.008798391151332328,0.00025138260432378077,0.0,0.0005027652086475615,0.0017596782302664656,0.001005530417295123,0.004273504273504274,5.847685877652617,0.7164901369622522,3.8734270286430923,4.589917165605344,5.331437525692916,1.761501952444314,1.0418830375913972,0.5694375761010039,16.116334914814676
90,Josh Hart,0.019603097773475315,0.2744433688286544,0.08446272991287512,0.005082284607938045,0.0,0.37947725072604066,0.050822846079380445,0.044530493707647625,0.034607938044530495,0.03969022265246854,0.06727976766698936,13.938845822566753,0.0,0.0008613264427217916,0.005742176284811944,0.0011484352569623888,0.02756244616709733,0.0,0.0,0.0034453057708871662,0.0103359173126615,0.005742176284811944,0.0307206431237439,0.0011484352569623888,0.0,0.12345679012345678,0.0,0.012345679012345678,0.0002871088142405972,0.0,0.01808785529715762,0.0005742176284811944,0.010910134941142693,0.0,0.0002871088142405972,0.0011484352569623888,0.4163077806488659,0.02440424921045076,0.0,0.0,0.0714900947459087,0.001435544071202986,0.006029285099052541,0.0002871088142405972,0.008900373241458513,0.0002871088142405972,0.0002871088142405972,0.012058570198105082,0.008326155612977318,0.0,0.008613264427217916,0.10623026126902096,0.009761699684180305,0.0,0.006603502727533735,0.0,0.02440424921045076,0.0002871088142405972,0.018949181739879414,0.0,0.0002871088142405972,0.0008613264427217916,0.011484352569623888,0.0011484352569623888,0.007751937984496124,4.497324074037919,1.4229283065467828,6.654842519719752,8.077770826266535,3.3600697104881005,1.5725670385928114,1.1862270394921552,0.6420861956884143,12.030954056500713
91,Dillon Brooks,0.054873185516031264,0.19939384271813687,0.210081352687829,0.0020736959642686232,0.02201308023608231,0.2502791513798054,0.09826128569149785,0.029669803796458765,0.06811293667251556,0.02536289679374701,0.039878768543627374,14.548503220917015,0.00018946570670708602,0.0005683971201212581,0.004357711254262978,0.0015157256536566881,0.012694202349374763,0.0009473285335354301,0.0,0.005683971201212581,0.03978779840848806,0.022735884804850323,0.06441834028040924,0.0071996968548692685,0.0,0.0907540735126942,0.0,0.01004168245547556,0.0011367942402425162,0.00037893141341417203,0.02197802197802198,0.002084122773777946,0.018946570670708603,0.0,0.0017051913603637742,0.0009473285335354301,0.29897688518378174,0.017430845017051912,0.0,0.0,0.1801818870784388,0.0,0.007010231148162183,0.0,0.002084122773777946,0.0005683971201212581,0.0005683971201212581,0.0071996968548692685,0.011936339522546418,0.0,0.028419856006062904,0.029177718832891247,0.012504736642667677,0.0,0.0024630541871921183,0.0005683971201212581,0.050397877984084884,0.0005683971201212581,0.009852216748768473,0.0,0.0007578628268283441,0.0017051913603637742,0.01799924213717317,0.0009473285335354301,0.010610079575596816,6.077065310704616,0.9093310440467542,3.0103017896057587,3.919632833652513,2.5378062471108764,1.866208809350855,1.1559796605692398,0.6953707983886944,17.5833718549825
92,Grayson Allen,0.008354755784061696,0.21947300771208225,0.12339331619537275,0.02249357326478149,0.0,0.39749357326478146,0.09029562982005142,0.015745501285347043,0.07487146529562982,0.011568123393316195,0.03631105398457583,18.02301018483591,0.001131648434552999,0.001131648434552999,0.002263296869105998,0.001131648434552999,0.010562052055827989,0.0015088645794039985,0.0,0.007167106752168993,0.026027913994718974,0.01018483591097699,0.06639004149377593,0.002640513013956997,0.0,0.07846095812900793,0.0003772161448509996,0.012448132780082987,0.0007544322897019992,0.0,0.004149377593360996,0.001131648434552999,0.018106374952847983,0.0,0.0003772161448509996,0.0007544322897019992,0.4994341757827235,0.007544322897019992,0.0,0.0,0.08411920030177292,0.0,0.0015088645794039985,0.0003772161448509996,0.005281026027913994,0.001131648434552999,0.0007544322897019992,0.016974726518294982,0.003017729158807997,0.0,0.038853262919652964,0.025650697849867975,0.024141833270463976,0.0,0.0033949453036589967,0.0,0.023387400980761978,0.0,0.004149377593360996,0.0,0.0,0.0,0.003017729158807997,0.003772161448509996,0.0067898906073179935,7.105121343460257,0.7088539963428845,3.52768860168301,4.236542598025895,2.79810788030086,1.3430917825444126,0.990737456876897,0.4394065708324313,14.79888167803566
93,Marvin Bagley III,0.07558507273877293,0.13219481340923467,0.0,0.13693864642631245,0.16635041113219481,0.15117014547754587,0.0,0.13851992409867173,0.0031625553447185324,0.15401644528779254,0.04206198608475648,7.787995382839553,0.023470565602154676,0.014236244709503656,0.02308580223162755,0.0007695267410542517,0.029626779530588686,0.0034628703347441324,0.0,0.00461716044632551,0.005386687187379761,0.005001923816852636,0.018853405155829166,0.03039630627164294,0.0,0.07195075028857253,0.0007695267410542517,0.014236244709503656,0.03385917660638707,0.00038476337052712584,0.01654482493266641,0.0015390534821085034,0.03501346671796845,0.002308580223162755,0.06079261254328588,0.005771450557906887,0.23585994613312813,0.06848787995382839,0.0,0.0,0.02116198537899192,0.00923432089265102,0.024240092343208928,0.00461716044632551,0.01654482493266641,0.0034628703347441324,0.00038476337052712584,0.01385148133897653,0.001923816852635629,0.0,0.001923816852635629,0.020777222008464793,0.00038476337052712584,0.0,0.00038476337052712584,0.0,0.007310504040015391,0.015390534821085032,0.07079646017699115,0.00038476337052712584,0.00038476337052712584,0.0030781069642170067,0.008849557522123894,0.04694113120430935,0.021546748749519045,2.391055466457596,3.6330114611710074,6.842365036294916,10.475376497465925,1.404454909909559,1.851326926698964,0.7022274549547795,1.0968676775739943,19.401209767882875
94,Mikal Bridges,0.03578981617048967,0.2109972344232959,0.13535057751748822,0.015292012363754676,0.010248901903367497,0.32178298356922075,0.0629575402635432,0.06767528875874411,0.06409630714169513,0.031234748657881894,0.04457458923051895,14.082765335929892,0.0017526777020447906,0.005452775073028238,0.014605647517039922,0.0029211295034079843,0.033690360272638754,0.00019474196689386563,0.0,0.0072054527750730285,0.017721518987341773,0.014800389483933788,0.03193768257059396,0.00038948393378773126,0.0,0.06251217137293087,0.0,0.01557935735150925,0.0009737098344693282,0.0013631937682570595,0.05258033106134372,0.0011684518013631937,0.010516066212268744,0.0,0.0005842259006815969,0.001557935735150925,0.36630963972736125,0.013631937682570594,0.0,0.0,0.1460564751703992,0.00038948393378773126,0.008568646543330088,0.00019474196689386563,0.007400194741966894,0.0017526777020447906,0.0013631937682570595,0.016358325219084712,0.005842259006815969,0.0,0.0311587147030185,0.043427458617332035,0.011100292112950341,0.0,0.005647517039922103,0.0,0.019279454722492696,0.0011684518013631937,0.00934761441090555,0.0,0.00019474196689386563,0.0007789678675754625,0.018889970788704965,0.0005842259006815969,0.013047711781888996,5.042270339589405,0.974497819321015,3.556103020863561,4.530600840184576,2.816508017178399,1.3001056825786335,1.3373180098080755,0.5256241221158696,15.722208254439288
95,Miles Bridges,0.08601712189156135,0.12698736241337139,0.10293518141051773,0.057480635955972276,0.05075417855686914,0.35385242560130453,0.04443538524256013,0.06441092539747248,0.03139013452914798,0.041989400733795354,0.03974724826742764,12.636194895591647,0.020649651972157772,0.0060324825986078886,0.01740139211136891,0.0016241299303944316,0.012296983758700695,0.0016241299303944316,0.0,0.018561484918793503,0.02691415313225058,0.013921113689095127,0.03155452436194896,0.016705336426914155,0.0,0.13805104408352667,0.0006960556844547563,0.02111368909512761,0.01531322505800464,0.0,0.010208816705336427,0.0027842227378190253,0.008816705336426913,0.0004640371229698376,0.010208816705336427,0.002320185614849188,0.32761020881670533,0.04640371229698376,0.0,0.0,0.06589327146171693,0.004408352668213457,0.011136890951276101,0.001160092807424594,0.011368909512761021,0.006728538283062645,0.0020881670533642693,0.008816705336426913,0.004176334106728539,0.0,0.0064965197215777265,0.022273781902552203,0.0037122969837587007,0.0009280742459396752,0.0013921113689095127,0.0002320185614849188,0.048723897911832945,0.004408352668213457,0.010208816705336427,0.0009280742459396752,0.0,0.0013921113689095127,0.011368909512761021,0.009512761020881671,0.011368909512761021,5.558744540006645,1.2943235087288198,5.702196012006816,6.996519520735636,2.8918512650943655,1.7572805320021003,0.9063524821829015,0.7465997065463469,17.416312805111726
96,Bruce Brown,0.03684210526315789,0.22354570637119114,0.17229916897506925,0.03656509695290859,0.0,0.24792243767313019,0.029916897506925208,0.13933518005540166,0.007479224376731302,0.05623268698060942,0.04986149584487535,9.419183538001992,0.001327580484566877,0.002655160969133754,0.01659475605708596,0.0036508463325589115,0.04978426817125788,0.0019913707268503153,0.0,0.006637902422834384,0.0258878194490541,0.022900763358778626,0.07268503153003651,0.0019913707268503153,0.0,0.1191503484898772,0.0,0.015930965814802522,0.00431463657484235,0.0,0.0006637902422834385,0.0006637902422834385,0.08065051443743777,0.0,0.005310321938267508,0.0019913707268503153,0.2465980750082974,0.061732492532359774,0.0,0.0,0.05376700962495851,0.0,0.023896448722203784,0.0,0.007965482907401261,0.003982741453700631,0.0006637902422834385,0.023564553601062063,0.014935280451377365,0.0,0.009956853634251576,0.061400597411218054,0.002655160969133754,0.0,0.00431463657484235,0.0,0.005642217059409226,0.001659475605708596,0.02124128775307003,0.00033189512114171923,0.00033189512114171923,0.001659475605708596,0.001327580484566877,0.008961168270826419,0.0086292731496847,2.6173477733889583,1.501531091049455,4.576914724781481,6.078445815830936,3.557526644619466,1.601403571876139,1.3224494012912633,0.8196431185086475,12.75957039527117
97,Jalen Brunson,0.12027327613600254,0.10184302510327296,0.3919605973943438,0.004289799809342231,0.025262154432793137,0.18509691769939626,0.07260883380997776,0.0069907848744836356,0.02780425802351446,0.004289799809342231,0.05958055290753098,13.009390535812926,0.0,0.0,0.0,0.0009206407659731173,0.0038666912170870925,0.0007365126127784938,0.0,0.0007365126127784938,0.03461609280058921,0.03130178604308599,0.1421469342662493,0.004050819370281716,0.0,0.10808322592524397,0.0,0.00846989504695268,0.0,0.0007365126127784938,0.025777941447247283,0.0011047689191677407,0.022647762842938686,0.0,0.0003682563063892469,0.0022095378383354815,0.1787884367519794,0.011600073651261278,0.0,0.0,0.21285214509298472,0.0,0.0014730252255569876,0.0,0.0016571533787516112,0.0,0.0,0.0022095378383354815,0.006628613515006445,0.0,0.010863561038482784,0.02614619775363653,0.01546676486834837,0.0,0.0018412815319462346,0.0007365126127784938,0.08377830970355367,0.0,0.002946050451113975,0.0,0.0005523844595838704,0.0012888970723623642,0.03038114527711287,0.002393665991530105,0.020622353157797826,4.827327720323883,0.60303906562447,3.5036569712781707,4.10669603690264,5.951995577713519,2.068423995091932,0.8774218404836039,0.6754037534994064,21.501357884840477
98,Donte DiVincenzo,0.02277599142550911,0.20176848874598072,0.1610396570203644,0.007770632368703108,0.0,0.30734190782422294,0.09860664523043944,0.06457663451232583,0.04689174705251876,0.03483386923901393,0.05439442658092176,17.67982034007058,0.0009624639076034649,0.0038498556304138597,0.005133140840551813,0.0028873917228103944,0.03689444979146615,0.0003208213025344883,0.0,0.003208213025344883,0.02277831247994867,0.008020532563362208,0.02855309592556946,0.0025665704202759063,0.0,0.06320179659929419,0.0003208213025344883,0.012832852101379532,0.0009624639076034649,0.0,0.004170676932948348,0.0003208213025344883,0.010266281681103625,0.0,0.0003208213025344883,0.0019249278152069298,0.506576836701957,0.012191209496310555,0.0,0.0,0.0984921398780879,0.0003208213025344883,0.009624639076034648,0.0,0.011549566891241578,0.0003208213025344883,0.0003208213025344883,0.008982996470965673,0.007378889958293231,0.0,0.03753609239653513,0.03144048764837985,0.012191209496310555,0.0,0.004812319538017324,0.0,0.021174205967276226,0.002245749117741418,0.019890920757138275,0.0,0.0003208213025344883,0.0,0.0003208213025344883,0.0006416426050689766,0.004170676932948348,7.902266466663631,1.3829965591631848,4.832493757307199,6.215490316470382,3.893175285043185,1.9865586413413376,1.6867761501932486,0.47965198583694274,14.973136157876562
99,Shai Gilgeous-Alexander,0.20915032679738563,0.1867061289924775,0.35750400789246517,0.0,0.023677395486496486,0.1220865704772475,0.024787273399926008,0.018004686151190035,0.011715377975089408,0.014181773338266123,0.03218645948945616,10.64591377091377,0.0,0.00032175032175032174,0.004987129987129987,0.0009652509652509653,0.009652509652509652,0.0006435006435006435,0.0,0.010939510939510939,0.06097168597168597,0.021074646074646073,0.043758043758043756,0.0009652509652509653,0.0,0.17841055341055342,0.0,0.018983268983268985,0.0020913770913770914,0.0009652509652509653,0.037001287001287,0.006113256113256113,0.0185006435006435,0.00016087516087516087,0.0,0.004182754182754183,0.10054697554697554,0.02557915057915058,0.0,0.0,0.17454954954954954,0.0,0.0022522522522522522,0.0,0.003861003861003861,0.00016087516087516087,0.0,0.008687258687258687,0.010135135135135136,0.0,0.0037001287001287003,0.04504504504504504,0.013996138996138996,0.0,0.0022522522522522522,0.0006435006435006435,0.13996138996138996,0.0,0.0045045045045045045,0.0,0.00016087516087516087,0.0019305019305019305,0.028474903474903474,0.00032175032175032174,0.012548262548262547,3.670234600139244,0.8055228952392157,4.390667048698261,5.196189943937476,5.320989265735101,2.521513569956559,1.5174462991302127,1.154393726628031,24.98822784175173
100,Aaron Holiday,0.061950286806883366,0.17934990439770554,0.3124282982791587,0.0,0.0,0.30745697896749524,0.06386233269598471,0.00497131931166348,0.021032504780114723,0.00497131931166348,0.04397705544933078,14.86449016100179,0.0,0.0,0.0004472271914132379,0.0004472271914132379,0.006261180679785331,0.0026833631484794273,0.0,0.0017889087656529517,0.06305903398926654,0.018336314847942754,0.10330948121645796,0.008944543828264758,0.0,0.11493738819320215,0.0004472271914132379,0.012075134168157423,0.0,0.0,0.005366726296958855,0.0017889087656529517,0.03935599284436494,0.0004472271914132379,0.0008944543828264759,0.0008944543828264759,0.3041144901610018,0.018336314847942754,0.0,0.0,0.16815742397137745,0.0,0.004472271914132379,0.0,0.0013416815742397137,0.0004472271914132379,0.0008944543828264759,0.0008944543828264759,0.011180679785330949,0.0,0.012522361359570662,0.03175313059033989,0.012522361359570662,0.0,0.0004472271914132379,0.0,0.03488372093023256,0.0,0.0022361359570661895,0.0,0.0,0.0,0.006708407871198569,0.0031305903398926656,0.004472271914132379,5.136167713337107,0.6242250739023777,2.8309154667327125,3.4551405406350906,4.473613029633706,1.9164804900511594,1.3305850259498049,0.6844573178754141,14.001258894459472
101,Jaren Jackson Jr.,0.08298392732354996,0.12718378756114604,0.03179594689028651,0.10062893081761007,0.15076869322152342,0.2552410901467505,0.032320055904961564,0.0616701607267645,0.04786862334032145,0.05573025856044724,0.05380852550663871,11.917298261257244,0.013152028533214444,0.0020062416406598305,0.014043691484618814,0.003789567543468569,0.014712438698172091,0.0020062416406598305,0.0,0.015827017387427554,0.03722692822113241,0.02518947837717343,0.05595185020062417,0.026749888542131076,0.0,0.11636201515827017,0.0,0.0026749888542131075,0.008024966562639322,0.00022291573785109228,0.0017833259028087382,0.003789567543468569,0.030985287561301828,0.0013374944271065537,0.030539456085599645,0.002452073116362015,0.32010699955416855,0.041685242978154256,0.0,0.0,0.028310298707088722,0.005349977708426215,0.016049933125278644,0.0006687472135532769,0.002452073116362015,0.0020062416406598305,0.00044583147570218456,0.0042353990191707535,0.004458314757021846,0.0,0.021622826571555953,0.009139545251894783,0.0013374944271065537,0.0,0.0,0.00022291573785109228,0.014489522960321,0.0073562193490860454,0.012483281319661168,0.009585376727596968,0.004681230494872938,0.00490414623272403,0.0013374944271065537,0.05617476593847526,0.022068658047258136,6.178702572109511,1.7440809607498744,5.281855688572924,7.025936649322799,1.7326318515983434,2.3241691577607733,1.2288710489309838,1.5150987777192564,22.428804827849042
102,Caleb Martin,0.05722070844686648,0.22161671207992734,0.09445958219800181,0.01725703905540418,0.0,0.407811080835604,0.03905540417801998,0.05994550408719346,0.009082652134423252,0.0485921889191644,0.04495912806539509,13.9504577275175,0.0016155088852988692,0.005385029617662897,0.011308562197092083,0.002154011847065159,0.03446418955304254,0.0,0.0,0.015616585891222402,0.030694668820678513,0.011308562197092083,0.029617662897145933,0.0026925148088314485,0.0,0.10608508346795907,0.0,0.01938610662358643,0.0026925148088314485,0.0,0.012385568120624663,0.0010770059235325794,0.011308562197092083,0.0005385029617662897,0.0005385029617662897,0.0010770059235325794,0.41033925686591277,0.023155627355950458,0.0,0.0,0.06946688206785137,0.0010770059235325794,0.010231556273559504,0.0,0.012924071082390954,0.0032310177705977385,0.0016155088852988692,0.017770597738287562,0.011308562197092083,0.0,0.01669359181475498,0.03877221324717286,0.008616047388260635,0.0,0.0032310177705977385,0.0,0.022617124394184167,0.005385029617662897,0.022617124394184167,0.0,0.0005385029617662897,0.0010770059235325794,0.012385568120624663,0.0005385029617662897,0.006462035541195477,4.45621836416103,1.5497421826954918,4.319977293154833,5.8697194758503235,2.3501584748569,1.4532380907327687,1.2772600406830976,0.607408108235962,12.766923695539052
103,Cody Martin,0.02871205906480722,0.20918785890073832,0.15258408531583265,0.009023789991796555,0.0,0.3748974569319114,0.05086136177194422,0.07547169811320754,0.008203445447087777,0.03937653814602133,0.051681706316652996,12.005612722170252,0.004677268475210477,0.0018709073900841909,0.01777362020579981,0.004677268475210477,0.03648269410664172,0.0009354536950420954,0.0,0.02245088868101029,0.01683816651075772,0.004677268475210477,0.0205799812909261,0.009354536950420954,0.0,0.13096351730589337,0.0,0.01683816651075772,0.006548175865294668,0.0,0.018709073900841908,0.0009354536950420954,0.004677268475210477,0.0,0.005612722170252572,0.007483629560336763,0.3489242282507016,0.047708138447146865,0.0,0.0,0.08044901777362021,0.0009354536950420954,0.01216089803554724,0.0,0.01028999064546305,0.0009354536950420954,0.0,0.026192703461178673,0.01216089803554724,0.0,0.01216089803554724,0.052385406922357346,0.002806361085126286,0.0,0.002806361085126286,0.0,0.02245088868101029,0.0009354536950420954,0.01403180542563143,0.0,0.0,0.0,0.009354536950420954,0.0009354536950420954,0.01028999064546305,3.149055050369561,1.5905125762018852,4.299978723601076,5.890491299802961,3.7964496165622887,1.5265723721334674,1.5985051017104372,0.6154244641585183,9.870769003061948
104,De'Anthony Melton,0.034381428151630915,0.25771378195709665,0.2115780193946518,0.005583308845136644,0.0,0.29121363502791653,0.04995592124595945,0.030267411107846018,0.03232441962973846,0.03320599471054952,0.053776079929473995,16.12046444121916,0.000362844702467344,0.0025399129172714078,0.0039912917271407835,0.000362844702467344,0.01088534107402032,0.001451378809869376,0.0,0.006168359941944848,0.02467343976777939,0.02177068214804064,0.05079825834542816,0.000725689404934688,0.0,0.06531204644412192,0.0,0.009796806966618287,0.0,0.0,0.006531204644412192,0.000362844702467344,0.02648766328011611,0.000362844702467344,0.0043541364296081275,0.0039912917271407835,0.38715529753265604,0.01741654571843251,0.0,0.0,0.12409288824383163,0.0,0.007619738751814224,0.0,0.0039912917271407835,0.0010885341074020319,0.0010885341074020319,0.018505079825834544,0.014150943396226415,0.0,0.03447024673439768,0.04898403483309144,0.018505079825834544,0.0,0.002902757619738752,0.0,0.04716981132075472,0.0010885341074020319,0.01632801161103048,0.0,0.000725689404934688,0.00181422351233672,0.00362844702467344,0.00362844702467344,0.0047169811320754715,6.436245639659533,1.161663847158062,4.651140577231313,5.812804424389376,4.355118129692967,2.143920150353489,2.220168356537609,0.618956026671091,14.213562670439764
